Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,Weather_Label
28.0,64,6.5,2.0,Partly Cloudy,1023.48,10,Autumn,9.5,Mountain,Sunny,3
-17.0,77,10.5,70.0,Overcast,1049.7312500000003,13,Winter,14.25,Inland,Sunny,3
19.0,86,13.0,82.0,Partly Cloudy,1002.78,3,Winter,1.0,Coastal,Rainy,1
23.0,86,9.5,85.0,Partly Cloudy,1013.54,1,Spring,2.5,Mountain,Rainy,1
4.0,44,13.5,36.0,Cloudy,1049.7312500000003,2,Autumn,4.5,Inland,Rainy,1
17.0,66,6.0,98.0,Overcast,991.3,1,Autumn,4.0,Mountain,Rainy,1
23.0,56,5.5,15.0,Partly Cloudy,1009.52,4,Winter,7.0,Mountain,Cloudy,0
14.0,76,13.5,35.0,Partly Cloudy,1002.71,3,Spring,5.5,Mountain,Cloudy,0
-4.0,73,16.0,91.0,Overcast,995.19,0,Winter,2.5,Mountain,Snowy,2
22.0,85,2.5,85.0,Partly Cloudy,1007.35,7,Spring,1.5,Coastal,Cloudy,0
17.0,62,1.5,40.0,Overcast,1006.9,1,Winter,7.5,Inland,Cloudy,0
28.0,81,6.5,99.0,Partly Cloudy,1013.51,3,Winter,3.5,Coastal,Rainy,1
2.0,83,16.0,68.0,Overcast,991.77,0,Winter,3.0,Mountain,Snowy,2
57.0,82,0.5,100.0,Partly Cloudy,1019.74,1,Autumn,4.0,Inland,Cloudy,0
34.0,43,2.0,1.0,Partly Cloudy,1016.47,10,Summer,9.5,Coastal,Sunny,3
-10.0,98,8.5,67.0,Overcast,984.77,1,Winter,2.5,Inland,Snowy,2
15.0,73,4.5,31.0,Partly Cloudy,1010.84,3,Spring,6.5,Inland,Cloudy,0
34.0,64,5.5,9.0,Clear,1024.88,7,Winter,5.5,Inland,Sunny,3
10.0,84,16.0,54.0,Overcast,1015.2,2,Autumn,1.5,Mountain,Rainy,1
24.0,50,5.0,42.0,Partly Cloudy,1002.1,1,Autumn,7.5,Coastal,Cloudy,0
-12.0,78,26.25,88.0,Partly Cloudy,999.07,5,Winter,4.0,Inland,Snowy,2
30.0,73,5.0,46.0,Overcast,961.8412499999998,7,Winter,14.25,Inland,Snowy,2
32.0,77,5.0,24.0,Partly Cloudy,1004.79,2,Winter,8.0,Mountain,Cloudy,0
33.0,58,3.5,14.0,Clear,1028.32,5,Summer,9.0,Inland,Sunny,3
57.0,77,26.0,76.0,Partly Cloudy,1006.59,0,Summer,2.0,Coastal,Rainy,1
13.0,63,12.5,61.0,Partly Cloudy,997.41,2,Summer,4.0,Inland,Rainy,1
-8.0,98,23.5,75.0,Overcast,995.05,0,Winter,6.0,Inland,Snowy,2
-7.0,70,15.5,89.0,Overcast,994.56,1,Winter,3.0,Inland,Snowy,2
31.0,24,3.5,16.0,Clear,1016.82,11,Autumn,8.0,Inland,Sunny,3
10.0,79,11.0,27.0,Partly Cloudy,1000.37,4,Winter,6.0,Inland,Cloudy,0
31.0,40,4.0,9.0,Partly Cloudy,1015.55,11,Winter,9.5,Inland,Sunny,3
30.0,61,3.5,47.0,Partly Cloudy,1002.5,3,Summer,7.0,Mountain,Cloudy,0
21.0,99,14.0,78.0,Overcast,1012.46,0,Spring,2.5,Coastal,Rainy,1
30.0,94,6.0,73.0,Overcast,1004.45,1,Winter,5.0,Mountain,Rainy,1
24.0,69,1.5,1.0,Clear,1011.39,9,Spring,5.5,Coastal,Sunny,3
2.0,99,18.0,60.0,Overcast,987.86,0,Winter,4.0,Inland,Snowy,2
35.0,49,8.5,11.0,Partly Cloudy,1025.23,10,Autumn,5.5,Inland,Sunny,3
38.0,33,7.0,13.0,Clear,1022.81,10,Winter,6.5,Inland,Sunny,3
38.0,58,1.5,3.0,Clear,1022.76,8,Spring,7.5,Coastal,Sunny,3
24.0,24,4.5,25.0,Overcast,1008.07,4,Spring,14.25,Coastal,Rainy,1
30.0,87,18.0,91.0,Overcast,1013.05,2,Winter,1.0,Mountain,Rainy,1
33.0,61,15.5,63.0,Overcast,1012.96,1,Spring,3.0,Coastal,Rainy,1
-2.0,27,8.0,21.0,Cloudy,961.8412499999998,13,Winter,14.25,Mountain,Sunny,3
29.0,75,10.5,70.0,Overcast,1015.27,1,Winter,2.5,Coastal,Rainy,1
44.0,81,26.25,87.0,Overcast,1014.51,2,Winter,5.5,Inland,Rainy,1
2.0,52,6.0,99.0,Cloudy,972.31,6,Winter,14.25,Mountain,Snowy,2
3.0,70,10.5,74.0,Overcast,991.1,1,Winter,3.0,Inland,Snowy,2
22.0,23,3.0,1.0,Partly Cloudy,1015.84,9,Autumn,8.5,Coastal,Sunny,3
-17.0,76,14.5,37.0,Partly Cloudy,961.8412499999998,4,Spring,14.25,Mountain,Sunny,3
23.0,74,5.0,33.0,Overcast,1033.7,9,Autumn,9.5,Coastal,Rainy,1
46.0,77,0.5,85.0,Clear,1010.64,12,Autumn,13.5,Mountain,Sunny,3
1.0,62,9.0,92.0,Partly Cloudy,994.45,1,Winter,1.0,Mountain,Snowy,2
26.0,51,11.5,33.0,Overcast,1001.95,3,Spring,6.5,Mountain,Cloudy,0
18.0,63,6.5,19.0,Overcast,1019.8,2,Spring,7.0,Inland,Cloudy,0
-5.0,75,5.5,53.0,Overcast,988.15,0,Winter,2.5,Mountain,Snowy,2
24.0,69,5.0,18.0,Clear,1023.48,8,Autumn,7.5,Mountain,Sunny,3
31.0,83,9.0,59.0,Overcast,997.82,3,Summer,4.0,Coastal,Rainy,1
-6.0,61,20.0,75.0,Partly Cloudy,990.26,0,Winter,3.0,Inland,Snowy,2
21.0,78,14.5,11.0,Overcast,1003.12,1,Summer,8.5,Inland,Cloudy,0
19.0,92,9.5,88.0,Partly Cloudy,1001.76,3,Autumn,3.0,Inland,Rainy,1
-4.0,48,3.5,18.0,Cloudy,1026.96,14,Autumn,7.0,Inland,Cloudy,0
-1.0,60,8.5,65.0,Overcast,980.83,0,Winter,3.5,Mountain,Snowy,2
15.0,65,7.0,12.0,Partly Cloudy,1016.31,2,Winter,9.0,Coastal,Cloudy,0
48.0,64,2.5,89.0,Overcast,961.8412499999998,13,Summer,9.0,Coastal,Rainy,1
12.0,51,0.0,42.0,Partly Cloudy,1017.84,1,Summer,8.5,Mountain,Cloudy,0
29.0,59,3.0,22.0,Partly Cloudy,1002.15,4,Spring,7.0,Coastal,Cloudy,0
19.0,99,19.5,79.0,Overcast,1012.31,3,Winter,1.0,Inland,Rainy,1
12.0,90,12.5,77.0,Overcast,995.56,0,Spring,2.0,Mountain,Rainy,1
-6.0,72,16.5,58.0,Overcast,983.42,0,Winter,1.5,Mountain,Snowy,2
58.0,76,12.0,84.0,Clear,1021.91,13,Spring,9.5,Coastal,Sunny,3
21.0,85,11.5,74.0,Overcast,1007.96,5,Autumn,10.5,Inland,Cloudy,0
22.0,55,3.5,43.0,Partly Cloudy,1005.37,4,Winter,7.5,Coastal,Cloudy,0
30.0,58,1.5,24.0,Partly Cloudy,1013.3,1,Summer,8.0,Mountain,Cloudy,0
26.0,91,15.0,58.0,Overcast,1007.24,2,Spring,2.5,Coastal,Rainy,1
33.0,90,10.5,100.0,Overcast,1008.59,5,Winter,7.5,Inland,Cloudy,0
3.0,72,0.0,66.0,Overcast,997.49,0,Winter,2.0,Mountain,Snowy,2
21.0,97,12.0,61.0,Overcast,1006.8,2,Spring,2.5,Mountain,Rainy,1
40.0,34,2.5,7.0,Clear,1023.32,11,Winter,6.0,Coastal,Sunny,3
15.0,61,10.5,29.0,Partly Cloudy,1001.19,3,Spring,7.0,Mountain,Cloudy,0
31.0,100,14.5,86.0,Overcast,1012.48,8,Spring,6.5,Coastal,Cloudy,0
1.0,60,8.5,81.0,Overcast,996.8,1,Winter,4.5,Inland,Snowy,2
26.0,60,1.0,15.0,Clear,1029.63,11,Summer,7.5,Coastal,Sunny,3
43.0,46,1.0,9.0,Clear,1014.23,5,Autumn,5.5,Mountain,Sunny,3
-2.0,90,4.5,81.0,Overcast,986.21,1,Winter,3.5,Mountain,Snowy,2
28.0,60,14.5,63.0,Partly Cloudy,1002.62,1,Winter,3.5,Coastal,Rainy,1
-7.0,20,2.5,83.0,Overcast,961.8412499999998,2,Spring,13.0,Mountain,Rainy,1
28.0,28,1.5,16.0,Clear,1022.69,5,Winter,8.5,Inland,Sunny,3
26.0,51,13.5,37.0,Overcast,1003.62,2,Autumn,6.0,Coastal,Cloudy,0
-1.0,42,13.0,77.0,Partly Cloudy,1049.7312500000003,7,Autumn,8.5,Inland,Cloudy,0
71.5,82,11.5,73.0,Clear,1025.98,11,Autumn,8.5,Coastal,Sunny,3
2.0,87,7.0,54.0,Overcast,999.53,1,Winter,2.5,Inland,Snowy,2
3.0,86,9.5,82.0,Partly Cloudy,986.53,1,Winter,2.0,Mountain,Snowy,2
20.0,71,15.0,59.0,Overcast,1010.12,2,Autumn,2.5,Mountain,Rainy,1
4.0,95,7.5,97.0,Partly Cloudy,983.07,1,Winter,4.5,Mountain,Snowy,2
-10.0,72,9.0,94.0,Cloudy,961.8412499999998,12,Summer,13.0,Mountain,Sunny,3
-9.0,84,2.0,94.0,Partly Cloudy,984.17,1,Winter,1.5,Inland,Snowy,2
32.0,52,6.0,48.0,Partly Cloudy,1011.65,2,Autumn,6.0,Coastal,Cloudy,0
44.0,48,7.0,14.0,Clear,1012.85,10,Winter,5.5,Inland,Sunny,3
31.0,59,7.5,19.0,Partly Cloudy,1029.01,9,Autumn,6.5,Coastal,Sunny,3
24.0,87,11.0,93.0,Overcast,1019.68,3,Summer,4.5,Inland,Rainy,1
15.0,50,5.0,22.0,Overcast,1008.32,4,Summer,7.5,Mountain,Cloudy,0
32.0,88,19.5,94.0,Partly Cloudy,1000.74,2,Autumn,2.0,Mountain,Rainy,1
34.0,71,10.0,70.0,Partly Cloudy,1010.73,2,Spring,3.0,Inland,Rainy,1
15.0,65,7.0,70.0,Overcast,1018.91,0,Autumn,2.0,Coastal,Rainy,1
13.0,99,18.0,91.0,Overcast,999.72,3,Summer,5.0,Mountain,Rainy,1
19.0,81,11.5,99.0,Overcast,1011.36,0,Summer,3.0,Mountain,Rainy,1
-7.0,30,12.5,78.0,Cloudy,1049.7312500000003,9,Autumn,14.25,Coastal,Cloudy,0
18.0,65,17.0,87.0,Overcast,1016.7,1,Spring,2.0,Coastal,Rainy,1
-4.0,92,6.0,63.0,Overcast,988.58,0,Winter,4.5,Inland,Snowy,2
4.0,90,0.5,69.0,Partly Cloudy,985.32,0,Winter,1.5,Mountain,Snowy,2
22.0,24,4.0,8.0,Clear,1018.69,10,Summer,6.0,Inland,Sunny,3
63.0,89,16.0,83.0,Clear,1018.37,6,Autumn,3.0,Coastal,Sunny,3
44.0,42,12.5,25.0,Partly Cloudy,1049.7312500000003,14,Spring,7.5,Mountain,Cloudy,0
12.0,87,14.5,72.0,Overcast,991.12,3,Spring,3.0,Inland,Rainy,1
14.0,58,0.0,49.0,Partly Cloudy,1016.07,4,Autumn,8.0,Mountain,Cloudy,0
-8.0,69,4.5,68.0,Partly Cloudy,996.66,1,Winter,4.5,Mountain,Snowy,2
13.0,62,3.0,35.0,Overcast,1017.75,2,Spring,7.0,Inland,Cloudy,0
59.0,100,26.25,94.0,Partly Cloudy,1013.03,14,Summer,10.0,Inland,Cloudy,0
37.0,52,4.5,4.0,Clear,1016.81,9,Autumn,5.0,Coastal,Sunny,3
-10.0,98,3.0,64.0,Overcast,993.95,1,Winter,5.0,Inland,Snowy,2
22.0,90,13.0,93.0,Overcast,996.01,2,Autumn,3.5,Mountain,Rainy,1
32.0,78,10.5,100.0,Overcast,1000.94,2,Autumn,6.0,Mountain,Cloudy,0
26.0,58,9.0,17.0,Clear,1014.23,8,Winter,6.0,Inland,Sunny,3
40.0,46,6.5,15.0,Clear,1016.72,11,Autumn,7.0,Mountain,Sunny,3
26.0,72,9.0,69.0,Partly Cloudy,996.4,3,Winter,4.0,Inland,Rainy,1
17.0,57,8.0,20.0,Partly Cloudy,1012.74,2,Spring,7.0,Coastal,Cloudy,0
-7.0,87,19.0,84.0,Overcast,993.9,0,Winter,3.0,Mountain,Snowy,2
32.0,53,0.5,23.0,Overcast,1002.79,3,Winter,7.0,Coastal,Cloudy,0
3.0,60,6.0,54.0,Overcast,990.8,1,Winter,4.0,Inland,Snowy,2
3.0,60,2.5,57.0,Overcast,994.81,0,Winter,5.0,Inland,Snowy,2
21.0,73,10.5,77.0,Partly Cloudy,1015.32,3,Spring,3.5,Coastal,Rainy,1
13.0,91,11.0,92.0,Overcast,1001.67,8,Spring,7.5,Inland,Cloudy,0
26.0,58,13.0,36.0,Overcast,1005.29,2,Winter,6.0,Coastal,Cloudy,0
2.0,83,6.0,55.0,Overcast,999.9,1,Winter,4.0,Inland,Snowy,2
-14.0,100,26.25,74.0,Overcast,991.25,1,Winter,1.0,Inland,Snowy,2
13.0,34,4.0,89.0,Partly Cloudy,961.8412499999998,8,Winter,5.5,Coastal,Snowy,2
28.0,88,16.0,89.0,Partly Cloudy,995.21,0,Winter,3.0,Mountain,Rainy,1
-4.0,89,10.5,64.0,Overcast,993.11,0,Winter,1.0,Inland,Snowy,2
22.0,72,10.5,44.0,Overcast,1011.05,4,Winter,7.5,Inland,Cloudy,0
10.0,64,18.0,65.0,Overcast,1015.3,0,Winter,2.5,Coastal,Rainy,1
1.0,98,3.0,73.0,Overcast,999.63,0,Winter,1.0,Mountain,Snowy,2
22.0,91,12.0,95.0,Clear,1020.24,5,Autumn,11.5,Mountain,Sunny,3
11.0,59,10.5,99.0,Overcast,1014.01,8,Winter,4.5,Mountain,Rainy,1
10.0,73,1.5,15.0,Partly Cloudy,1015.05,3,Winter,8.0,Coastal,Cloudy,0
31.0,78,14.5,59.0,Partly Cloudy,997.11,2,Winter,5.0,Mountain,Rainy,1
33.0,56,9.5,46.0,Overcast,1007.42,3,Winter,6.0,Mountain,Cloudy,0
-5.0,96,10.0,70.0,Overcast,999.82,0,Winter,3.5,Mountain,Snowy,2
-7.0,57,1.5,22.0,Cloudy,961.8412499999998,11,Summer,12.0,Coastal,Sunny,3
2.0,97,9.5,77.0,Overcast,992.75,11,Winter,5.0,Inland,Snowy,2
34.0,50,5.0,17.0,Partly Cloudy,1014.41,4,Spring,7.5,Inland,Cloudy,0
23.0,61,12.5,59.0,Overcast,1018.24,3,Spring,4.5,Mountain,Rainy,1
-9.0,76,14.0,91.0,Overcast,961.8412499999998,2,Winter,6.0,Coastal,Sunny,3
25.0,95,14.5,90.0,Overcast,1014.83,0,Winter,1.0,Coastal,Rainy,1
33.0,46,6.0,6.0,Partly Cloudy,1023.19,10,Spring,9.5,Inland,Sunny,3
35.0,55,8.0,12.0,Clear,1023.2,5,Autumn,6.0,Mountain,Sunny,3
17.0,64,5.5,89.0,Overcast,1004.85,3,Winter,3.0,Mountain,Rainy,1
29.0,98,13.0,96.0,Partly Cloudy,1012.21,1,Autumn,2.5,Coastal,Rainy,1
25.0,100,26.25,100.0,Partly Cloudy,1012.27,7,Summer,3.5,Mountain,Cloudy,0
-7.0,87,11.5,68.0,Partly Cloudy,983.25,1,Winter,2.5,Inland,Snowy,2
28.0,40,9.0,5.0,Partly Cloudy,1024.52,6,Winter,9.5,Inland,Sunny,3
25.0,24,12.5,63.0,Cloudy,1049.7312500000003,7,Autumn,3.5,Coastal,Snowy,2
17.0,92,26.25,98.0,Partly Cloudy,1012.81,13,Autumn,1.5,Mountain,Rainy,1
10.0,95,12.0,65.0,Overcast,1002.12,3,Winter,4.5,Mountain,Rainy,1
58.0,100,16.5,84.0,Clear,1022.64,11,Winter,7.0,Inland,Sunny,3
-7.0,97,20.0,84.0,Partly Cloudy,995.78,1,Winter,1.5,Mountain,Snowy,2
35.0,55,13.0,90.0,Partly Cloudy,961.8412499999998,0,Summer,8.0,Mountain,Sunny,3
16.0,68,7.5,28.0,Partly Cloudy,1010.64,1,Summer,7.0,Mountain,Cloudy,0
-6.0,92,8.5,68.0,Overcast,984.01,1,Winter,2.5,Mountain,Snowy,2
4.0,64,2.5,70.0,Overcast,997.74,1,Winter,3.0,Mountain,Snowy,2
34.0,54,13.0,25.0,Partly Cloudy,1014.59,1,Autumn,6.5,Mountain,Cloudy,0
-5.0,63,1.5,72.0,Partly Cloudy,988.94,0,Winter,4.0,Mountain,Snowy,2
32.0,96,13.0,97.0,Clear,1012.08,4,Winter,7.5,Inland,Sunny,3
-2.0,71,8.5,85.0,Overcast,973.84,12,Winter,14.25,Coastal,Cloudy,0
40.0,30,3.0,2.0,Partly Cloudy,1020.92,8,Winter,9.0,Inland,Sunny,3
29.0,25,8.5,4.0,Partly Cloudy,1026.4,6,Winter,5.0,Coastal,Sunny,3
31.0,38,2.0,16.0,Clear,1025.16,7,Spring,8.5,Mountain,Sunny,3
24.0,73,15.0,10.0,Partly Cloudy,1017.17,2,Winter,6.5,Coastal,Cloudy,0
21.0,76,13.5,47.0,Overcast,1017.17,1,Spring,5.0,Coastal,Cloudy,0
19.0,67,1.0,32.0,Overcast,1009.15,4,Winter,6.5,Mountain,Cloudy,0
35.0,100,26.25,86.0,Overcast,1010.57,11,Winter,2.5,Mountain,Cloudy,0
42.0,74,26.25,100.0,Overcast,1016.15,7,Winter,8.0,Coastal,Cloudy,0
12.0,70,2.0,42.0,Partly Cloudy,1008.0,1,Spring,7.0,Inland,Cloudy,0
28.0,69,17.0,52.0,Overcast,1013.8,3,Summer,4.5,Coastal,Rainy,1
34.0,76,19.5,93.0,Clear,1010.88,7,Summer,4.5,Coastal,Sunny,3
2.0,95,1.5,74.0,Overcast,993.99,12,Winter,0.0,Mountain,Snowy,2
47.0,71,21.0,82.0,Overcast,1009.99,3,Winter,4.0,Mountain,Rainy,1
-1.0,37,4.5,55.0,Overcast,1049.7312500000003,13,Spring,3.0,Coastal,Rainy,1
-2.0,91,11.5,87.0,Partly Cloudy,984.36,0,Winter,3.5,Inland,Snowy,2
38.0,53,3.5,16.0,Clear,1023.71,11,Spring,9.5,Inland,Sunny,3
34.0,79,8.5,10.0,Overcast,1006.28,4,Spring,7.5,Coastal,Cloudy,0
-8.0,100,7.5,100.0,Partly Cloudy,989.19,0,Winter,0.5,Mountain,Snowy,2
34.0,71,4.0,38.0,Overcast,1009.28,3,Summer,9.0,Mountain,Cloudy,0
11.0,37,11.0,51.0,Overcast,961.8412499999998,5,Autumn,5.0,Inland,Rainy,1
24.0,58,1.0,0.0,Clear,1029.64,9,Winter,6.5,Inland,Sunny,3
23.0,60,12.0,10.0,Partly Cloudy,1000.19,3,Winter,8.5,Mountain,Cloudy,0
22.0,60,2.5,13.0,Overcast,1011.83,4,Spring,5.5,Inland,Cloudy,0
20.0,80,10.5,72.0,Partly Cloudy,992.09,2,Winter,4.0,Coastal,Rainy,1
28.0,88,26.25,100.0,Overcast,996.15,11,Autumn,2.0,Coastal,Rainy,1
14.0,68,9.5,33.0,Overcast,1013.71,3,Spring,8.5,Coastal,Cloudy,0
33.0,60,14.0,16.0,Partly Cloudy,1003.77,4,Summer,7.0,Mountain,Cloudy,0
31.0,64,7.5,70.0,Partly Cloudy,1019.87,1,Spring,1.5,Coastal,Rainy,1
42.0,24,2.5,7.0,Clear,1016.17,10,Winter,7.5,Mountain,Sunny,3
-4.0,71,9.5,51.0,Partly Cloudy,990.18,0,Winter,2.0,Inland,Snowy,2
3.0,96,2.5,81.0,Overcast,994.68,1,Winter,4.0,Mountain,Snowy,2
34.0,69,15.0,86.0,Partly Cloudy,1049.7312500000003,8,Spring,14.25,Coastal,Snowy,2
14.0,54,8.5,27.0,Partly Cloudy,1016.52,4,Spring,9.0,Inland,Cloudy,0
2.0,98,7.5,72.0,Partly Cloudy,996.89,1,Winter,4.5,Inland,Snowy,2
29.0,33,2.0,2.0,Clear,1029.33,9,Summer,9.0,Mountain,Sunny,3
20.0,78,26.25,76.0,Overcast,1017.71,9,Autumn,0.5,Mountain,Rainy,1
14.0,76,5.5,52.0,Overcast,1013.24,2,Autumn,1.0,Mountain,Rainy,1
15.0,74,13.0,94.0,Partly Cloudy,1011.96,3,Winter,1.5,Coastal,Rainy,1
15.0,64,13.5,44.0,Overcast,1016.18,1,Winter,9.0,Coastal,Cloudy,0
28.0,79,10.0,41.0,Partly Cloudy,1008.49,1,Summer,8.0,Coastal,Cloudy,0
-5.0,65,12.0,60.0,Partly Cloudy,969.74,3,Spring,1.0,Coastal,Sunny,3
-10.0,83,19.0,81.0,Partly Cloudy,982.94,1,Winter,4.0,Inland,Snowy,2
70.0,81,3.5,71.0,Clear,1021.7,1,Spring,10.5,Inland,Sunny,3
27.0,78,8.0,45.0,Overcast,1003.42,2,Autumn,7.5,Coastal,Cloudy,0
26.0,33,5.5,12.0,Clear,1024.95,7,Spring,6.0,Coastal,Sunny,3
22.0,47,8.5,13.0,Clear,1022.02,10,Summer,5.5,Coastal,Sunny,3
22.0,33,1.5,8.0,Clear,1029.06,7,Summer,5.5,Coastal,Sunny,3
51.0,86,8.5,100.0,Partly Cloudy,1003.4,7,Autumn,9.0,Inland,Cloudy,0
2.0,92,3.5,56.0,Overcast,998.34,1,Winter,5.0,Inland,Snowy,2
21.0,73,4.0,41.0,Overcast,1002.3,4,Summer,6.0,Inland,Cloudy,0
1.0,68,20.0,91.0,Overcast,992.24,0,Winter,4.5,Inland,Snowy,2
27.0,68,8.5,35.0,Overcast,1004.08,4,Autumn,5.5,Coastal,Cloudy,0
-1.0,69,5.5,58.0,Overcast,991.78,1,Winter,3.0,Inland,Snowy,2
13.0,83,19.0,59.0,Overcast,992.83,0,Winter,4.5,Inland,Rainy,1
20.0,100,20.0,92.0,Partly Cloudy,998.37,1,Summer,5.5,Coastal,Rainy,1
-7.0,82,0.5,72.0,Overcast,981.0,1,Winter,3.5,Inland,Snowy,2
26.0,73,7.0,92.0,Partly Cloudy,1016.65,3,Summer,2.5,Inland,Rainy,1
20.0,67,9.0,31.0,Overcast,1019.17,4,Autumn,6.0,Inland,Cloudy,0
-6.0,60,16.5,77.0,Overcast,996.47,1,Winter,3.0,Mountain,Snowy,2
45.0,95,2.5,84.0,Clear,1010.47,8,Summer,3.5,Mountain,Sunny,3
0.0,84,12.5,82.0,Overcast,981.78,14,Winter,1.0,Inland,Snowy,2
44.0,88,13.0,79.0,Overcast,1018.83,3,Spring,9.0,Mountain,Cloudy,0
50.0,86,8.5,84.0,Overcast,1001.08,1,Autumn,1.5,Mountain,Rainy,1
22.0,94,5.0,62.0,Overcast,990.53,2,Spring,2.5,Mountain,Rainy,1
19.0,78,11.5,74.0,Partly Cloudy,1012.92,1,Autumn,4.0,Coastal,Rainy,1
15.0,66,12.0,96.0,Overcast,1002.81,1,Winter,2.0,Inland,Rainy,1
-8.0,64,10.0,91.0,Overcast,993.1,1,Winter,4.5,Mountain,Snowy,2
-8.0,87,14.5,90.0,Overcast,982.07,0,Winter,4.5,Mountain,Snowy,2
0.0,85,7.5,90.0,Overcast,981.08,12,Winter,4.5,Mountain,Snowy,2
34.0,74,16.5,89.0,Overcast,1004.7,2,Winter,2.5,Inland,Rainy,1
-8.0,93,4.5,70.0,Overcast,989.96,1,Winter,3.5,Inland,Snowy,2
3.0,78,18.0,76.0,Overcast,999.36,0,Winter,3.5,Mountain,Snowy,2
10.0,78,12.0,49.0,Overcast,1016.44,1,Autumn,6.5,Coastal,Cloudy,0
25.0,68,0.5,17.0,Clear,1029.61,8,Spring,10.0,Coastal,Sunny,3
22.0,71,13.5,65.0,Overcast,1006.32,3,Winter,5.0,Inland,Rainy,1
12.0,85,16.0,87.0,Overcast,991.47,0,Winter,4.0,Mountain,Rainy,1
12.0,79,8.0,90.0,Overcast,1013.0,2,Spring,3.0,Mountain,Rainy,1
29.0,88,24.5,92.0,Overcast,992.31,6,Summer,0.5,Coastal,Rainy,1
30.0,97,6.5,51.0,Overcast,995.83,0,Winter,4.5,Inland,Rainy,1
39.0,50,9.5,8.0,Clear,1013.68,7,Summer,8.0,Inland,Sunny,3
-7.0,98,0.0,100.0,Overcast,980.21,1,Winter,0.5,Inland,Snowy,2
25.0,72,15.0,87.0,Overcast,991.55,1,Winter,2.0,Mountain,Rainy,1
14.0,77,13.5,44.0,Overcast,1019.24,4,Winter,8.5,Inland,Cloudy,0
23.0,72,10.0,94.0,Partly Cloudy,1019.95,2,Autumn,2.0,Coastal,Rainy,1
28.0,97,9.0,76.0,Overcast,996.75,2,Winter,5.0,Coastal,Rainy,1
2.0,97,14.0,54.0,Overcast,995.01,0,Winter,1.5,Inland,Snowy,2
25.0,97,21.5,90.0,Partly Cloudy,1007.81,1,Autumn,1.0,Inland,Rainy,1
19.0,96,26.25,100.0,Overcast,1011.38,5,Spring,1.5,Mountain,Rainy,1
22.0,51,6.5,19.0,Clear,1025.07,10,Winter,5.5,Mountain,Sunny,3
33.0,69,8.5,5.0,Partly Cloudy,1018.19,7,Spring,9.0,Inland,Sunny,3
-5.0,94,19.5,83.0,Overcast,991.49,0,Winter,1.5,Inland,Snowy,2
-3.0,88,19.5,53.0,Overcast,995.84,1,Winter,4.0,Mountain,Snowy,2
10.0,79,1.5,31.0,Overcast,1004.05,4,Autumn,8.0,Coastal,Cloudy,0
30.0,95,5.5,66.0,Overcast,1008.03,2,Spring,1.5,Mountain,Rainy,1
10.0,100,26.25,75.0,Partly Cloudy,1016.56,0,Autumn,7.0,Inland,Cloudy,0
23.0,59,6.5,18.0,Clear,1026.42,11,Winter,6.5,Coastal,Sunny,3
-8.0,49,12.0,96.0,Partly Cloudy,1022.06,0,Spring,3.5,Inland,Cloudy,0
-8.0,92,15.0,52.0,Partly Cloudy,988.11,1,Winter,5.0,Inland,Snowy,2
30.0,24,6.5,6.0,Partly Cloudy,1022.25,9,Autumn,9.0,Inland,Sunny,3
44.0,67,10.5,54.0,Cloudy,1049.7312500000003,5,Spring,10.5,Mountain,Snowy,2
26.0,89,12.0,96.0,Partly Cloudy,1014.36,2,Spring,1.5,Coastal,Rainy,1
41.0,20,1.0,3.0,Partly Cloudy,1014.94,9,Winter,5.5,Mountain,Sunny,3
-8.0,67,5.0,92.0,Overcast,988.19,1,Winter,1.5,Mountain,Snowy,2
1.0,88,8.5,98.0,Overcast,999.12,5,Winter,3.5,Mountain,Snowy,2
-3.0,76,2.0,88.0,Overcast,995.59,0,Winter,3.0,Inland,Snowy,2
1.0,76,14.5,68.0,Overcast,997.51,1,Winter,4.0,Inland,Snowy,2
13.0,73,0.5,17.0,Overcast,1010.68,2,Summer,8.0,Inland,Cloudy,0
20.0,93,17.0,69.0,Partly Cloudy,1013.36,1,Spring,4.0,Coastal,Rainy,1
46.0,100,11.5,89.0,Clear,1027.21,11,Spring,11.0,Inland,Sunny,3
11.0,50,14.0,46.0,Overcast,1010.33,1,Autumn,6.0,Mountain,Cloudy,0
-8.0,77,14.5,56.0,Partly Cloudy,986.36,0,Winter,2.5,Mountain,Snowy,2
37.0,60,9.0,15.0,Clear,1015.02,10,Autumn,9.0,Mountain,Sunny,3
31.0,20,8.5,8.0,Clear,1028.11,6,Autumn,9.0,Inland,Sunny,3
57.0,83,18.0,98.0,Partly Cloudy,1028.08,6,Winter,7.5,Mountain,Sunny,3
-8.0,85,16.0,94.0,Partly Cloudy,984.38,0,Winter,4.5,Inland,Snowy,2
24.0,39,1.5,16.0,Clear,1025.14,7,Summer,9.0,Inland,Sunny,3
4.0,100,1.0,100.0,Overcast,982.87,3,Winter,2.5,Inland,Snowy,2
22.0,84,6.5,87.0,Overcast,1013.67,1,Spring,2.5,Inland,Rainy,1
29.0,67,7.5,92.0,Overcast,1015.15,3,Spring,4.0,Coastal,Rainy,1
29.0,68,9.5,87.0,Overcast,1019.28,2,Spring,1.0,Coastal,Rainy,1
